id,title,publish_date,cluster_id,pca_x,pca_y,author_count,category_count,categories_joined,authors_joined,keywords_joined,top_conference,url
2004.09984v3,BERT-ATTACK: Adversarial Attack Against BERT Using BERT,2020-04-21,5,0.03429836,0.028681446,5,1,cs.CL,Linyang Li | Ruotian Ma | Qipeng Guo | Xiangyang Xue | Xipeng Qiu,bertattack | adversarial | attack | bert | using | attacks | discrete | data | texts | proved | significantly | challenging | continuous | images | since | difficult | generate | samples | gradientbased | methods,EMNLP2020,http://arxiv.org/abs/2004.09984v3
2004.10051v1,Learning Relation Ties with a Force-Directed Graph in Distant Supervised Relation Extraction,2020-04-21,1,-0.085723296,-0.18872169,4,1,cs.CL,Yuming Shang | Heyan Huang | Xin Sun | Xianling Mao,learning | relation | ties | forcedirected | graph | distant | supervised | extraction | defined | correlation | mutual | exclusion | different | relations | critical | existing | approaches | model | property | greedily,,http://arxiv.org/abs/2004.10051v1
2004.10610v1,R-VGAE: Relational-variational Graph Autoencoder for Unsupervised Prerequisite Chain Learning,2020-04-22,1,0.05885145,-0.17182648,4,1,cs.CL,Irene Li | Alexander Fabbri | Swapnil Hingmire | Dragomir Radev,rvgae | relationalvariational | graph | autoencoder | unsupervised | prerequisite | chain | learning | task | concept | automatically | determine | existence | relationships | among | pairs | paper | frame | concepts | access,,http://arxiv.org/abs/2004.10610v1
2004.10796v3,VisualCOMET: Reasoning about the Dynamic Context of a Still Image,2020-04-23,4,-0.15473132,0.043352935,5,2,cs.CV | cs.CL,Jae Sung Park | Chandra Bhagavatula | Roozbeh Mottaghi | Ali Farhadi | Yejin Choi,visualcomet | reasoning | dynamic | context | still | image | even | single | frame | people | reason | story | beyond | example | given | man | struggling | stay | afloat | water,,http://arxiv.org/abs/2004.10796v3
2004.10827v1,Syntactic Structure from Deep Learning,2020-04-23,3,0.047685057,-0.015094072,2,1,cs.CL,Tal Linzen | Marco Baroni,syntactic | structure | deep | learning | modern | neural | networks | achieve | impressive | performance | engineering | applications | require | extensive | linguistic | skills | machine | translation | success | sparked,,http://arxiv.org/abs/2004.10827v1
2004.10964v3,Don't Stop Pretraining: Adapt Language Models to Domains and Tasks,2020-04-23,0,0.12948288,0.013569543,7,2,cs.CL | cs.LG,Suchin Gururangan | Ana Marasović | Swabha Swayamdipta | Kyle Lo | Iz Beltagy | Doug Downey | Noah A. Smith,dont | stop | pretraining | adapt | language | models | domains | tasks | pretrained | text | wide | variety | sources | form | foundation | todays | nlp | light | success | broadcoverage,ACL 2020,http://arxiv.org/abs/2004.10964v3
2004.11163v1,Same Side Stance Classification Task: Facilitating Argument Stance Classification by Fine-tuning a BERT Model,2020-04-23,4,-0.13361156,-0.04795536,5,2,cs.CL | cs.LG,Stefan Ollinger | Lorik Dumani | Premtim Sahitaj | Ralph Bergmann | Ralf Schenkel,side | stance | classification | task | facilitating | argument | finetuning | bert | model | research | computational | argumentation | currently | intensively | investigated | goal | community | find | best | pro,,http://arxiv.org/abs/2004.11163v1
2004.11204v1,Classification using Hyperdimensional Computing: A Review,2020-04-20,2,-0.005424382,-0.08081085,2,5,cs.LG | cs.AI | cs.CL | cs.NE | eess.SP,Lulu Ge | Keshab K. Parhi,classification | using | hyperdimensional | computing | review | hd | built | upon | unique | data | type | referred | hypervectors | dimension | typically | range | tens | thousands | proposed | solve,,http://arxiv.org/abs/2004.11204v1
2004.11464v1,A Gamma-Poisson Mixture Topic Model for Short Text,2020-04-24,3,-0.10013348,0.037453353,3,4,cs.CL | cs.IR | cs.LG | stat.ML,Jocelyn Mazarura | Alta de Waal | Pieter de Villiers,gammapoisson | mixture | topic | model | short | text | models | constructed | assumption | documents | follow | multinomial | distribution | poisson | alternative | describe | probability | count | data | modelling,,http://arxiv.org/abs/2004.11464v1
2004.11954v2,Practical Comparable Data Collection for Low-Resource Languages via Images,2020-04-25,0,0.039657474,0.080446236,5,1,cs.CL,Aman Madaan | Shruti Rijhwani | Antonios Anastasopoulos | Yiming Yang | Graham Neubig,practical | comparable | data | collection | lowresource | languages | via | images | propose | method | curating | highquality | training | monolingual | annotators | involves | using | carefully | selected | set,ICLR 2020,http://arxiv.org/abs/2004.11954v2
2004.11999v1,Syntactic Data Augmentation Increases Robustness to Inference Heuristics,2020-04-25,5,0.1566474,0.007296211,5,1,cs.CL,Junghyun Min | R. Thomas McCoy | Dipanjan Das | Emily Pitler | Tal Linzen,syntactic | data | augmentation | increases | robustness | inference | heuristics | pretrained | neural | models | bert | finetuned | perform | natural | language | nli | often | show | high | accuracy,ACL 2020,http://arxiv.org/abs/2004.11999v1
2004.12934v1,SCDE: Sentence Cloze Dataset with High Quality Distractors From Examinations,2020-04-28,3,-0.03426796,0.025895534,3,1,cs.CL,Xiang Kong | Varun Gangal | Eduard Hovy,scde | sentence | cloze | dataset | high | quality | distractors | examinations | introduce | evaluate | performance | computational | models | prediction | humancreated | collected | public | school | english | task,ACL2020,http://arxiv.org/abs/2004.12934v1
2004.13805v4,Multilingual Chart-based Constituency Parse Extraction from Pre-trained Language Models,2020-04-08,0,0.12886268,-0.036148794,3,2,cs.CL | cs.LG,Taeuk Kim | Bowen Li | Sang-goo Lee,multilingual | chartbased | constituency | parse | extraction | pretrained | language | models | unveiled | plms | extent | capable | recognizing | syntactic | concepts | natural | much | effort | made | develop,EMNLP 2021,http://arxiv.org/abs/2004.13805v4
2004.13829v1,Answer Generation through Unified Memories over Multiple Passages,2020-04-22,3,-0.0024552,0.008786707,2,3,cs.CL | cs.AI | cs.LG,Makoto Nakatsuji | Sohei Okui,answer | generation | unified | memories | multiple | passages | machine | reading | comprehension | methods | generate | answers | referring | question | gained | much | attention | ai | nlp | communities,,http://arxiv.org/abs/2004.13829v1
2004.13886v2,Synonymy = Translational Equivalence,2020-04-29,1,-0.06503251,-0.07026303,2,1,cs.CL,Bradley Hauer | Grzegorz Kondrak,synonymy | translational | equivalence | relations | sameness | meaning | within | across | languages | principal | wordnets | multiwordnets | vital | computational | lexical | semantics | yet | field | suffers | absence,,http://arxiv.org/abs/2004.13886v2
2004.14119v1,Combining Word Embeddings and N-grams for Unsupervised Document Summarization,2020-04-25,3,-0.008998958,-0.12856492,5,3,cs.CL | cs.LG | stat.ML,Zhuolin Jiang | Manaj Srivastava | Sanjay Krishna | David Akodes | Richard Schwartz,combining | word | embeddings | ngrams | unsupervised | document | summarization | graphbased | extractive | relies | quality | sentence | similarity | graph | bagofwords | tfidf | based | uses | exact | matching,,http://arxiv.org/abs/2004.14119v1
2004.14265v1,Exploring the Suitability of Semantic Spaces as Word Association Models for the Extraction of Semantic Relationships,2020-04-29,1,-0.07864357,-0.20745082,3,3,cs.CL | cs.AI | cs.IR,Epaminondas Kapetanios | Vijayan Sugumaran | Anastassia Angelopoulou,exploring | suitability | semantic | spaces | word | association | models | extraction | relationships | given | recent | advances | progress | natural | language | processing | nlp | top | research | agenda,,http://arxiv.org/abs/2004.14265v1
2004.14299v1,Detecting Perceived Emotions in Hurricane Disasters,2020-04-30,4,-0.28145328,0.094000325,3,2,cs.CL | cs.CY,Shrey Desai | Cornelia Caragea | Junyi Jessy Li,detecting | perceived | emotions | hurricane | disasters | natural | eg | hurricanes | affect | millions | people | year | causing | widespread | destruction | wake | recently | taken | social | media,ACL 2020,http://arxiv.org/abs/2004.14299v1
2004.14554v1,Indirect Identification of Psychosocial Risks from Natural Language,2020-04-30,4,-0.16941434,0.17055713,3,2,cs.CL | cs.CY,Kristen C. Allen | Alex Davis | Tamar Krishnamurti,indirect | identification | psychosocial | risks | natural | language | perinatal | period | health | including | depression | intimate | partner | violence | associated | serious | adverse | outcomes | parents | children,,http://arxiv.org/abs/2004.14554v1
2004.14754v2,Self-Supervised and Controlled Multi-Document Opinion Summarization,2020-04-30,4,-0.09064602,0.07300983,4,2,cs.CL | cs.LG,Hady Elsahar | Maximin Coavoux | Matthias Gallé | Jos Rozen,selfsupervised | controlled | multidocument | opinion | summarization | address | problem | unsupervised | abstractive | collections | user | generated | reviews | selfsupervision | control | propose | setup | considers | individual | document,,http://arxiv.org/abs/2004.14754v2
2004.14959v1,Natural Language Premise Selection: Finding Supporting Statements for Mathematical Text,2020-05-01,3,-0.11881961,0.022778554,2,1,cs.CL,Deborah Ferreira | Andre Freitas,natural | language | premise | selection | finding | supporting | statements | mathematical | text | written | using | combination | words | expressions | along | specific | way | structuring | sentences | makes,,http://arxiv.org/abs/2004.14959v1
2005.00036v2,Improving Factual Consistency Between a Response and Persona Facts,2020-05-01,3,-0.041435596,0.107562765,3,1,cs.CL,Mohsen Mesgar | Edwin Simpson | Iryna Gurevych,improving | factual | consistency | response | persona | facts | neural | models | generation | produce | responses | semantically | plausible | necessarily | factually | consistent | describing | speakers | trained | fully,,http://arxiv.org/abs/2005.00036v2
2005.00052v3,MAD-X: An Adapter-Based Framework for Multi-Task Cross-Lingual Transfer,2020-05-01,5,0.25145274,0.046423614,4,1,cs.CL,Jonas Pfeiffer | Ivan Vulić | Iryna Gurevych | Sebastian Ruder,madx | adapterbased | framework | multitask | crosslingual | transfer | main | goal | behind | stateoftheart | pretrained | multilingual | models | bert | xlmr | enabling | bootstrapping | nlp | applications | lowresource,EMNLP 2020,http://arxiv.org/abs/2005.00052v3
2005.00128v2,Incremental Neural Coreference Resolution in Constant Memory,2020-05-01,2,0.05736078,-0.12269566,3,1,cs.CL,Patrick Xia | João Sedoc | Benjamin Van Durme,incremental | neural | coreference | resolution | constant | memory | investigate | modeling | fixed | constraint | extending | clustering | algorithm | utilize | contextualized | encoders | components | given | new | sentence,EMNLP 2020,http://arxiv.org/abs/2005.00128v2
2005.00329v5,CDL: Curriculum Dual Learning for Emotion-Controllable Response Generation,2020-05-01,0,-0.06119476,0.11388123,2,3,cs.CL | cs.AI | cs.LG,Lei Shen | Yang Feng,cdl | curriculum | dual | learning | emotioncontrollable | response | generation | attractive | valuable | task | aims | make | opendomain | conversations | empathetic | engaging | existing | methods | mainly | enhance,ACL 2020,http://arxiv.org/abs/2005.00329v5
2005.00436v1,Bipartite Flat-Graph Network for Nested Named Entity Recognition,2020-05-01,1,0.02791351,-0.30094108,2,2,cs.IR | cs.CL,Ying Luo | Hai Zhao,bipartite | flatgraph | network | nested | named | entity | recognition | paper | propose | novel | biflag | ner | contains | two | subgraph | modules | flat | module | outermost | entities,ACL2020,http://arxiv.org/abs/2005.00436v1
2005.00524v1,Why Overfitting Isn't Always Bad: Retrofitting Cross-Lingual Word Embeddings to Dictionaries,2020-05-02,0,0.14313056,-0.071197785,4,2,cs.CL | cs.LG,Mozhi Zhang | Yoshinari Fujinuma | Michael J. Paul | Jordan Boyd-Graber,overfitting | isnt | always | bad | retrofitting | crosslingual | word | embeddings | dictionaries | clwe | often | evaluated | bilingual | lexicon | induction | bli | recent | methods | use | linear,ACL 2020,http://arxiv.org/abs/2005.00524v1
2005.00766v2,BERT-kNN: Adding a kNN Search Component to Pretrained Language Models for Better QA,2020-05-02,1,0.017101102,-0.10132233,2,1,cs.CL,Nora Kassner | Hinrich Schütze,bertknn | adding | knn | search | component | pretrained | language | models | better | qa | khandelwal | et | al | use | knearestneighbor | improve | model | performance | show | idea,,http://arxiv.org/abs/2005.00766v2
2005.00811v1,Enhancing Text-based Reinforcement Learning Agents with Commonsense Knowledge,2020-05-02,0,-0.006460968,-0.0056297686,6,3,cs.AI | cs.CL | cs.LG,Keerthiram Murugesan | Mattia Atzeni | Pushkar Shukla | Mrinmaya Sachan | Pavan Kapanipathi | Kartik Talamadupula,enhancing | textbased | reinforcement | learning | agents | commonsense | knowledge | paper | consider | recent | trend | evaluating | progress | technology | using | environments | games | evaluation | reliance | text,,http://arxiv.org/abs/2005.00811v1
2005.01158v1,Correcting the Autocorrect: Context-Aware Typographical Error Correction via Training Data Augmentation,2020-05-04,3,-0.03886321,0.07952573,2,3,cs.CL | cs.IR | cs.LG,Kshitij Shah | Gerard de Melo,correcting | autocorrect | contextaware | typographical | error | correction | via | training | data | augmentation | paper | explore | artificial | generation | errors | based | realworld | statistics | first | draw,,http://arxiv.org/abs/2005.01158v1
2005.01306v2,pyBART: Evidence-based Syntactic Transformations for IE,2020-05-04,1,0.040468454,-0.07028993,3,1,cs.CL,Aryeh Tiktinsky | Yoav Goldberg | Reut Tsarfaty,pybart | evidencebased | syntactic | transformations | ie | dependencies | predicted | high | accuracy | useful | machinelearned | patternbased | information | extraction | tasks | however | utility | improved | designed | accurately,ACL2020,http://arxiv.org/abs/2005.01306v2
2005.01355v1,On Systematically Building a Controlled Natural Language for Functional Requirements,2020-05-04,3,-0.013410228,0.13500747,5,2,cs.SE | cs.CL,Alvaro Veizaga | Mauricio Alferez | Damiano Torre | Mehrdad Sabetzadeh | Lionel Briand,systematically | building | controlled | natural | language | functional | requirements | context | nl | pervasive | software | specifications | srss | however | despite | popularity | widespread | use | highly | prone,,http://arxiv.org/abs/2005.01355v1
2005.01556v1,Compose Like Humans: Jointly Improving the Coherence and Novelty for Modern Chinese Poetry Generation,2020-05-04,3,-0.05316389,0.050707594,3,2,cs.CL | cs.AI,Lei Shen | Xiaoyu Guo | Meng Chen,compose | like | humans | jointly | improving | coherence | novelty | modern | chinese | poetry | generation | important | part | worldwide | culture | classical | subbranches | quite | different | former,,http://arxiv.org/abs/2005.01556v1
2005.01678v2,What is Learned in Visually Grounded Neural Syntax Acquisition,2020-05-05,0,0.10960337,-0.047340877,4,1,cs.CL,Noriyuki Kojima | Hadar Averbuch-Elor | Alexander M. Rush | Yoav Artzi,learned | visually | grounded | neural | syntax | acquisition | visual | features | promising | signal | learning | bootstrap | textual | models | however | blackbox | make | difficult | isolate | specific,ACL 2020,http://arxiv.org/abs/2005.01678v2
2005.01810v1,Spying on your neighbors: Fine-grained probing of contextual embeddings for information about surrounding words,2020-05-05,1,0.038917165,-0.14915293,2,2,cs.CL | cs.AI,Josef Klafka | Allyson Ettinger,spying | neighbors | finegrained | probing | contextual | embeddings | information | surrounding | words | although | models | using | word | achieved | stateoftheart | results | host | nlp | tasks | little,ACL 2020,http://arxiv.org/abs/2005.01810v1
2005.01822v2,Exploring Controllable Text Generation Techniques,2020-05-05,3,-0.028534967,0.11661985,3,1,cs.CL,Shrimai Prabhumoye | Alan W Black | Ruslan Salakhutdinov,exploring | controllable | text | generation | techniques | neural | important | area | gaining | attention | due | plethora | applications | although | large | body | prior | work | unifying | theme,COLING 2020,http://arxiv.org/abs/2005.01822v2
2005.02534v2,The Cascade Transformer: an Application for Efficient Answer Sentence Selection,2020-05-06,5,0.10897381,0.010486297,2,1,cs.CL,Luca Soldaini | Alessandro Moschitti,cascade | transformer | application | efficient | answer | sentence | selection | large | transformerbased | language | models | shown | effective | many | classification | tasks | however | computational | complexity | prevents,ACL 2020,http://arxiv.org/abs/2005.02534v2
2005.02991v2,Autoencoding Pixies: Amortised Variational Inference with Graph Convolutions for Functional Distributional Semantics,2020-05-07,3,0.06734721,-0.11377808,1,1,cs.CL,Guy Emerson,autoencoding | pixies | amortised | variational | inference | graph | convolutions | functional | distributional | semantics | provides | linguistically | interpretable | framework | representing | meaning | word | function | binary | classifier,,http://arxiv.org/abs/2005.02991v2
2005.03191v3,ContextNet: Improving Convolutional Neural Networks for Automatic Speech Recognition with Global Context,2020-05-07,2,0.19793268,-0.017062742,9,4,eess.AS | cs.CL | cs.LG | cs.SD,Wei Han | Zhengdong Zhang | Yu Zhang | Jiahui Yu | Chung-Cheng Chiu | James Qin | Anmol Gulati | Ruoming Pang | Yonghui Wu,contextnet | improving | convolutional | neural | networks | automatic | speech | recognition | global | context | cnn | shown | promising | results | endtoend | albeit | still | behind | stateoftheart | methods,,http://arxiv.org/abs/2005.03191v3
2005.03375v1,2kenize: Tying Subword Sequences for Chinese Script Conversion,2020-05-07,5,0.11271846,-0.008882254,2,1,cs.CL,Pranav A | Isabelle Augenstein,kenize | tying | subword | sequences | chinese | script | conversion | simplified | traditional | character | common | preprocessing | step | nlp | despite | current | approaches | poor | performance | take,ACL 2020,http://arxiv.org/abs/2005.03375v1
2005.05114v1,Evaluating Sparse Interpretable Word Embeddings for Biomedical Domain,2020-05-11,3,0.032788754,-0.08776431,6,2,cs.CL | cs.LG,Mohammad Amin Samadi | Mohammad Sadegh Akhondzadeh | Sayed Jalal Zahabi | Mohammad Hossein Manshaei | Zeinab Maleki | Payman Adibi,evaluating | sparse | interpretable | word | embeddings | biomedical | domain | found | way | wide | range | natural | language | processing | tasks | including | vector | representations | successfully | capture,,http://arxiv.org/abs/2005.05114v1
2005.05635v2,SKEP: Sentiment Knowledge Enhanced Pre-training for Sentiment Analysis,2020-05-12,4,-0.038719647,0.017641721,8,1,cs.CL,Hao Tian | Can Gao | Xinyan Xiao | Hao Liu | Bolei He | Hua Wu | Haifeng Wang | Feng Wu,skep | sentiment | knowledge | enhanced | pretraining | analysis | recently | seen | remarkable | advance | help | approaches | however | words | aspectsentiment | pairs | ignored | process | despite | fact,ACL2020,http://arxiv.org/abs/2005.05635v2
2005.06059v2,A computational model implementing subjectivity with the 'Room Theory'. The case of detecting Emotion from Text,2020-05-13,4,-0.17263478,0.021392157,3,3,cs.CL | cs.LG | stat.ML,Carlo Lipizzi | Dario Borrelli | Fernanda de Oliveira Capela,computational | model | implementing | subjectivity | room | theory | case | detecting | emotion | text | work | introduces | new | method | consider | general | context | dependency | analysis | uses,,http://arxiv.org/abs/2005.06059v2
2005.06065v2,Automatic Estimation of Intelligibility Measure for Consonants in Speech,2020-05-13,2,0.13046108,0.10238628,2,3,eess.AS | cs.CL | cs.SD,Ali Abavisani | Mark Hasegawa-Johnson,automatic | estimation | intelligibility | measure | consonants | speech | article | provide | model | estimate | realvalued | individual | segments | trained | regression | models | based | convolutional | neural | networks,,http://arxiv.org/abs/2005.06065v2
2005.06872v2,A Category Theory Approach to Interoperability,2020-05-14,3,-0.086103775,-0.0035136305,1,1,cs.CL,Riccardo Del Gratta,category | theory | approach | interoperability | article | propose | syntactic | linguistic | tools | resulting | consists | textual | documents | including | annotations | nlp | analyze | texts | add | additional,,http://arxiv.org/abs/2005.06872v2
2005.07150v3,Named Entity Recognition as Dependency Parsing,2020-05-15,1,-0.012236791,-0.25531575,3,1,cs.CL,Juntao Yu | Bernd Bohnet | Massimo Poesio,named | entity | recognition | dependency | parsing | ner | fundamental | task | natural | language | processing | concerned | identifying | spans | text | expressing | references | entities | research | often,ACL 2020,http://arxiv.org/abs/2005.07150v3
2005.07522v1,Parallel Data Augmentation for Formality Style Transfer,2020-05-14,0,0.050598137,0.047824945,3,1,cs.CL,Yi Zhang | Tao Ge | Xu Sun,parallel | data | augmentation | formality | style | transfer | main | barrier | progress | task | inadequacy | training | paper | study | augment | propose | novel | simple | methods | obtain,ACL 2020,http://arxiv.org/abs/2005.07522v1
2005.07751v2,In Layman's Terms: Semi-Open Relation Extraction from Scientific Texts,2020-05-16,1,-0.17646624,-0.02711393,5,1,cs.CL,Ruben Kruiper | Julian F. V. Vincent | Jessica Chen-Burger | Marc P. Y. Desmulliez | Ioannis Konstas,laymans | terms | semiopen | relation | extraction | scientific | texts | information | ie | used | guide | readers | central | documents | narrow | systems | extract | fraction | captured | open,ACL 2020,http://arxiv.org/abs/2005.07751v2
2005.07817v3,Weakly Supervised Training of Hierarchical Attention Networks for Speaker Identification,2020-05-16,2,0.11896626,-0.003909132,3,3,eess.AS | cs.CL | cs.SD,Yanpei Shi | Qiang Huang | Thomas Hain,weakly | supervised | training | hierarchical | attention | networks | speaker | identification | identifying | multiple | speakers | without | knowing | voice | recording | challenging | task | paper | network | proposed,,http://arxiv.org/abs/2005.07817v3
2005.08259v1,On the Combined Use of Extrinsic Semantic Resources for Medical Information Search,2020-05-17,1,-0.11399282,-0.10309987,5,2,cs.IR | cs.CL,Mohammed Maree | Israa Noor | Khaled Rabayah | Mohammed Belkhatir | Saadat M. Alhashmi,combined | use | extrinsic | semantic | resources | medical | information | search | concepts | relations | encoded | domainspecific | ontologies | play | crucial | role | deciphering | terms | queries | documents,,http://arxiv.org/abs/2005.08259v1
2005.08601v1,Design Choices for X-vector Based Speaker Anonymization,2020-05-18,2,0.06328553,0.16082954,8,2,eess.AS | cs.CL,Brij Mohan Lal Srivastava | Natalia Tomashenko | Xin Wang | Emmanuel Vincent | Junichi Yamagishi | Mohamed Maouche | Aurélien Bellet | Marc Tommasi,design | choices | xvector | based | speaker | anonymization | recently | proposed | scheme | converts | input | voice | random | pseudospeaker | paper | present | flexible | selection | technique | baseline,,http://arxiv.org/abs/2005.08601v1
2005.08612v2,The presence of occupational structure in online texts based on word embedding NLP models,2020-05-18,1,-0.16541061,-0.16022684,3,1,cs.CL,Zoltán Kmetty | Julia Koltai | Tamás Rudas,presence | occupational | structure | online | texts | based | word | embedding | nlp | models | research | social | stratification | closely | linked | analysing | prestige | associated | different | occupations,,http://arxiv.org/abs/2005.08612v2
2005.08946v1,Arabic Offensive Language Detection Using Machine Learning and Ensemble Machine Learning Approaches,2020-05-16,0,0.023396425,0.048566177,1,1,cs.CL,Fatemah Husain,arabic | offensive | language | detection | using | machine | learning | ensemble | approaches | study | aims | investigating | effect | applying | single | learner | approach | classifying | social | media,,http://arxiv.org/abs/2005.08946v1
2005.09099v1,(Re)construing Meaning in NLP,2020-05-19,3,-0.121392444,0.05353462,4,1,cs.CL,Sean Trott | Tiago Timponi Torrent | Nancy Chang | Nathan Schneider,reconstruing | meaning | nlp | human | speakers | extensive | toolkit | ways | express | paper | engage | idea | largely | absent | discussions | natural | language | understandingnamely | way | something,ACL 2020,http://arxiv.org/abs/2005.09099v1
2005.09282v2,Bayesian Subspace HMM for the Zerospeech 2020 Challenge,2020-05-19,2,0.11496167,0.09276608,2,4,eess.AS | cs.CL | cs.LG | stat.ML,Bolaji Yusuf | Lucas Ondel,bayesian | subspace | hmm | zerospeech | challenge | paper | describe | submission | participants | required | discover | latent | representations | unannotated | speech | use | perform | synthesis | quality | used,,http://arxiv.org/abs/2005.09282v2
2005.09336v3,A systematic comparison of grapheme-based vs. phoneme-based label units for encoder-decoder-attention models,2020-05-19,2,0.20380667,-0.038420822,6,4,eess.AS | cs.CL | cs.LG | cs.NE,Mohammad Zeineldeen | Albert Zeyer | Wei Zhou | Thomas Ng | Ralf Schlüter | Hermann Ney,systematic | comparison | graphemebased | vs | phonemebased | label | units | encoderdecoderattention | models | following | rationale | endtoend | modeling | ctc | rnnt | automatic | speech | recognition | asr | use,,http://arxiv.org/abs/2005.09336v3
2005.09397v1,Closing the Gap: Joint De-Identification and Concept Extraction in the Clinical Domain,2020-05-19,1,-0.108636744,-0.030413244,3,2,cs.CL | cs.LG,Lukas Lange | Heike Adel | Jannik Strötgen,closing | gap | joint | deidentification | concept | extraction | clinical | domain | exploiting | natural | language | processing | requires | ie | anonymization | personal | information | texts | however | current,ACL 2020,http://arxiv.org/abs/2005.09397v1
2005.10113v2,A Comparison of Label-Synchronous and Frame-Synchronous End-to-End Models for Speech Recognition,2020-05-20,2,0.20763816,0.021905733,7,3,eess.AS | cs.CL | cs.SD,Linhao Dong | Cheng Yi | Jianzong Wang | Shiyu Zhou | Shuang Xu | Xueli Jia | Bo Xu,comparison | labelsynchronous | framesynchronous | endtoend | models | speech | recognition | gaining | wider | attention | field | automatic | asr | one | advantages | simplicity | building | directly | recognizes | frame,,http://arxiv.org/abs/2005.10113v2
2005.10232v1,Sentence level estimation of psycholinguistic norms using joint multidimensional annotations,2020-05-21,3,-0.04105403,0.061999775,2,1,cs.CL,Anil Ramakrishna | Shrikanth Narayanan,sentence | level | estimation | psycholinguistic | norms | using | joint | multidimensional | annotations | normatives | represent | various | affective | mental | constructs | numeric | scores | used | variety | applications,,http://arxiv.org/abs/2005.10232v1
2005.10433v3,Text-to-Text Pre-Training for Data-to-Text Tasks,2020-05-21,5,0.1365458,0.008875737,2,1,cs.CL,Mihir Kale | Abhinav Rastogi,texttotext | pretraining | datatotext | tasks | study | pretrain | finetune | strategy | experiments | indicate | form | enables | simple | endtoend | transformer | based | models | outperform | pipelined | neural,,http://arxiv.org/abs/2005.10433v3
2005.10786v2,SafeComp: Protocol For Certifying Cloud Computations Integrity,2020-05-22,4,-0.14758655,0.024788165,2,2,cs.CR | cs.CL,Evgeny Shishkin | Evgeny Kislitsyn,safecomp | protocol | certifying | cloud | computations | integrity | define | problem | computation | performed | remote | party | necessarily | trust | present | multiparty | interactive | called | solves | specified,,http://arxiv.org/abs/2005.10786v2
2005.10893v1,Evaluating Neural Morphological Taggers for Sanskrit,2020-05-22,3,0.11539475,-0.025615513,4,1,cs.CL,Ashim Gupta | Amrith Krishna | Pawan Goyal | Oliver Hellwig,evaluating | neural | morphological | taggers | sanskrit | sequence | labelling | approaches | achieved | state | art | results | tagging | evaluate | efficacy | four | standard | models | morphologically | rich,ACL 2020,http://arxiv.org/abs/2005.10893v1
2005.11694v2,Integrated Node Encoder for Labelled Textual Networks,2020-05-24,2,0.06726434,-0.2265434,2,1,cs.CL,Ye Ma | Lu Zong,integrated | node | encoder | labelled | textual | networks | voluminous | works | implemented | exploit | contentenhanced | network | embedding | models | little | focus | information | nodes | although | tridnr,,http://arxiv.org/abs/2005.11694v2
2005.11950v2,An End-to-End Mispronunciation Detection System for L2 English Speech Leveraging Novel Anti-Phone Modeling,2020-05-25,2,0.21227884,0.12089972,4,3,eess.AS | cs.CL | cs.SD,Bi-Cheng Yan | Meng-Che Wu | Hsiao-Tsung Hung | Berlin Chen,endtoend | mispronunciation | detection | system | l | english | speech | leveraging | novel | antiphone | modeling | diagnosis | mdd | core | component | computerassisted | pronunciation | training | capt | existing,,http://arxiv.org/abs/2005.11950v2
2005.12086v3,Stable Style Transformer: Delete and Generate Approach with Encoder-Decoder for Text Style Transfer,2020-05-25,3,0.054419022,0.07363384,1,1,cs.CL,Joosung Lee,stable | style | transformer | delete | generate | approach | encoderdecoder | text | transfer | task | generates | sentence | preserving | content | input | transferring | existing | studies | progressing | nonparallel,,http://arxiv.org/abs/2005.12086v3
2005.12187v2,AMR Quality Rating with a Lightweight CNN,2020-05-25,2,0.051020637,-0.08474765,1,2,cs.CL | cs.LG,Juri Opitz,amr | quality | rating | lightweight | cnn | structured | semantic | sentence | representations | abstract | meaning | amrs | potentially | useful | various | nlp | tasks | however | automatic | parses,IJCNLP 2020,http://arxiv.org/abs/2005.12187v2
2005.12565v1,A Data-driven Approach for Noise Reduction in Distantly Supervised Biomedical Relation Extraction,2020-05-26,1,-0.047059905,-0.08318905,4,2,cs.CL | cs.LG,Saadullah Amin | Katherine Ann Dunfield | Anna Vechkaeva | Günter Neumann,datadriven | approach | noise | reduction | distantly | supervised | biomedical | relation | extraction | fact | triples | common | form | structured | knowledge | used | within | domain | amount | unstructured,,http://arxiv.org/abs/2005.12565v1
2005.12833v1,Med-BERT: pre-trained contextualized embeddings on large-scale structured electronic health records for disease prediction,2020-05-22,5,0.14534448,-0.087129824,5,3,cs.CL | cs.LG | cs.NE,Laila Rasmy | Yang Xiang | Ziqian Xie | Cui Tao | Degui Zhi,medbert | pretrained | contextualized | embeddings | largescale | structured | electronic | health | records | disease | prediction | deep | learning | dl | based | predictive | models | ehr | deliver | impressive,,http://arxiv.org/abs/2005.12833v1
2005.13486v1,Neural Temporal Opinion Modelling for Opinion Prediction on Twitter,2020-05-28,4,-0.20643787,0.08686411,3,2,cs.SI | cs.CL,Lixing Zhu | Yulan He | Deyu Zhou,neural | temporal | opinion | modelling | prediction | twitter | challenging | due | transient | nature | tweet | content | neighbourhood | context | paper | model | users | posting | behaviour | point,ACL2020,http://arxiv.org/abs/2005.13486v1
